r,z,phi_T,phi_L
8.87684e-05,0.718593,0.0502969,0.16784
8.87684e-05,0.723618,0.0491975,0.165996
8.87684e-05,0.728643,0.0480857,0.164109
8.87684e-05,0.733668,0.0469624,0.162181
8.87684e-05,0.738693,0.0458283,0.160211
8.87684e-05,0.743719,0.0446845,0.158199
8.87684e-05,0.748744,0.0435317,0.156145
8.87684e-05,0.753769,0.0423709,0.154049
8.87684e-05,0.758794,0.041203,0.151911
8.87684e-05,0.763819,0.0400291,0.149732
8.87684e-05,0.768844,0.03885,0.14751
8.87684e-05,0.773869,0.0376668,0.145246
8.87684e-05,0.778894,0.0364806,0.142941
8.87684e-05,0.78392,0.0352922,0.140593
8.87684e-05,0.788945,0.0341029,0.138204
8.87684e-05,0.79397,0.0329135,0.135773
8.87684e-05,0.798995,0.0317254,0.1333
8.87684e-05,0.80402,0.0305395,0.130785
8.87684e-05,0.809045,0.029357,0.128228
8.87684e-05,0.81407,0.028179,0.125629
8.87684e-05,0.819095,0.0270068,0.122988
8.87684e-05,0.824121,0.0258414,0.120305
8.87684e-05,0.829146,0.0246842,0.11758
8.87684e-05,0.834171,0.0235362,0.114814
8.87684e-05,0.839196,0.0223988,0.112005
8.87684e-05,0.844221,0.0212733,0.109155
8.87684e-05,0.849246,0.0201608,0.106262
8.87684e-05,0.854271,0.0190628,0.103328
8.87684e-05,0.859296,0.0179805,0.100352
8.87684e-05,0.864322,0.0169152,0.0973339
8.87684e-05,0.869347,0.0158683,0.0942739
8.87684e-05,0.874372,0.0148413,0.0911719
8.87684e-05,0.879397,0.0138354,0.0880281
8.87684e-05,0.884422,0.0128521,0.0848423
8.87684e-05,0.889447,0.0118928,0.0816146
8.87684e-05,0.894472,0.010959,0.078345
8.87684e-05,0.899497,0.0100521,0.0750335
8.87684e-05,0.904523,0.00917371,0.07168
8.87684e-05,0.909548,0.00832521,0.0682846
8.87684e-05,0.914573,0.00750816,0.0648474
8.87684e-05,0.919598,0.00672411,0.0613681
8.87684e-05,0.924623,0.00597463,0.057847
8.87684e-05,0.929648,0.00526129,0.054284
8.87684e-05,0.934673,0.0045857,0.050679
8.87684e-05,0.939698,0.00394947,0.0470321
8.87684e-05,0.944724,0.00335424,0.0433433
8.87684e-05,0.949749,0.00280167,0.0396126
8.87684e-05,0.954774,0.00229343,0.03584
8.87684e-05,0.959799,0.00183122,0.0320255
8.87684e-05,0.964824,0.00141674,0.028169
8.87684e-05,0.969849,0.00105174,0.0242706
8.87684e-05,0.974874,0.000737966,0.0203303
8.87684e-05,0.979899,0.00047718,0.0163481
8.87684e-05,0.984925,0.000271174,0.0123239
8.87684e-05,0.98995,0.000121755,0.00825787
8.87684e-05,0.994975,3.07484e-05,0.0041499
8.87684e-05,1,0,0
9.40555e-05,0,0,0
9.40555e-05,0.00502513,3.07484e-05,0.0041499
9.40555e-05,0.0100503,0.000121755,0.00825787
9.40555e-05,0.0150754,0.000271174,0.0123239
9.40555e-05,0.0201005,0.00047718,0.0163481
9.40555e-05,0.0251256,0.000737966,0.0203303
9.40555e-05,0.0301508,0.00105174,0.0242706
9.40555e-05,0.0351759,0.00141674,0.028169
9.40555e-05,0.040201,0.00183122,0.0320255
9.40555e-05,0.0452261,0.00229343,0.03584
9.40555e-05,0.0502513,0.00280167,0.0396126
9.40555e-05,0.0552764,0.00335424,0.0433433
9.40555e-05,0.0603015,0.00394947,0.0470321
9.40555e-05,0.0653266,0.0045857,0.050679
9.40555e-05,0.0703518,0.00526129,0.054284
9.40555e-05,0.0753769,0.00597463,0.057847
9.40555e-05,0.080402,0.00672411,0.0613681
9.40555e-05,0.0854271,0.00750816,0.0648474
9.40555e-05,0.0904523,0.00832521,0.0682846
9.40555e-05,0.0954774,0.00917371,0.07168
9.40555e-05,0.100503,0.0100521,0.0750335
9.40555e-05,0.105528,0.010959,0.078345
9.40555e-05,0.110553,0.0118928,0.0816146
9.40555e-05,0.115578,0.0128521,0.0848423
9.40555e-05,0.120603,0.0138354,0.0880281
9.40555e-05,0.125628,0.0148413,0.0911719
9.40555e-05,0.130653,0.0158683,0.0942739
9.40555e-05,0.135678,0.0169152,0.0973339
9.40555e-05,0.140704,0.0179805,0.100352
9.40555e-05,0.145729,0.0190628,0.103328
9.40555e-05,0.150754,0.0201608,0.106262
9.40555e-05,0.155779,0.0212733,0.109155
9.40555e-05,0.160804,0.0223988,0.112005
9.40555e-05,0.165829,0.0235362,0.114814
9.40555e-05,0.170854,0.0246842,0.11758
9.40555e-05,0.175879,0.0258414,0.120305
9.40555e-05,0.180905,0.0270068,0.122988
9.40555e-05,0.18593,0.028179,0.125629
9.40555e-05,0.190955,0.029357,0.128228
9.40555e-05,0.19598,0.0305395,0.130785
9.40555e-05,0.201005,0.0317254,0.1333
9.40555e-05,0.20603,0.0329135,0.135773
9.40555e-05,0.211055,0.0341029,0.138204
9.40555e-05,0.21608,0.0352922,0.140593
9.40555e-05,0.221106,0.0364806,0.142941
9.40555e-05,0.226131,0.0376668,0.145246
9.40555e-05,0.231156,0.03885,0.14751
9.40555e-05,0.236181,0.0400291,0.149732
9.40555e-05,0.241206,0.041203,0.151911
9.40555e-05,0.246231,0.0423709,0.154049
9.40555e-05,0.251256,0.0435317,0.156145
9.40555e-05,0.256281,0.0446845,0.158199
9.40555e-05,0.261307,0.0458283,0.160211
9.40555e-05,0.266332,0.0469624,0.162181
9.40555e-05,0.271357,0.0480857,0.164109
9.40555e-05,0.276382,0.0491975,0.165996
9.40555e-05,0.281407,0.0502969,0.16784
9.40555e-05,0.286432,0.051383,0.169643
9.40555e-05,0.291457,0.052455,0.171403
9.40555e-05,0.296482,0.0535122,0.173122
9.40555e-05,0.301508,0.0545538,0.174799
9.40555e-05,0.306533,0.055579,0.176433
9.40555e-05,0.311558,0.0565871,0.178026
9.40555e-05,0.316583,0.0575774,0.179577
9.40555e-05,0.321608,0.0585491,0.181086
9.40555e-05,0.326633,0.0595017,0.182553
9.40555e-05,0.331658,0.0604344,0.183979
9.40555e-05,0.336683,0.0613466,0.185362
9.40555e-05,0.341709,0.0622377,0.186703
9.40555e-05,0.346734,0.063107,0.188003
9.40555e-05,0.351759,0.0639541,0.18926
9.40555e-05,0.356784,0.0647783,0.190476
9.40555e-05,0.361809,0.0655791,0.19165
9.40555e-05,0.366834,0.0663559,0.192781
9.40555e-05,0.371859,0.0671083,0.193871
9.40555e-05,0.376884,0.0678358,0.194919
9.40555e-05,0.38191,0.0685378,0.195925
9.40555e-05,0.386935,0.069214,0.196889
9.40555e-05,0.39196,0.0698639,0.197812
9.40555e-05,0.396985,0.0704871,0.198692
9.40555e-05,0.40201,0.0710832,0.19953
9.40555e-05,0.407035,0.0716518,0.200327
9.40555e-05,0.41206,0.0721925,0.201081
9.40555e-05,0.417085,0.0727051,0.201794
9.40555e-05,0.422111,0.0731892,0.202465
9.40555e-05,0.427136,0.0736445,0.203093
9.40555e-05,0.432161,0.0740707,0.20368
9.40555e-05,0.437186,0.0744676,0.204225
9.40555e-05,0.442211,0.0748349,0.204728
9.40555e-05,0.447236,0.0751724,0.205189
9.40555e-05,0.452261,0.0754798,0.205608
9.40555e-05,0.457286,0.0757571,0.205986
9.40555e-05,0.462312,0.0760039,0.206321
9.40555e-05,0.467337,0.0762203,0.206614
9.40555e-05,0.472362,0.0764059,0.206866
9.40555e-05,0.477387,0.0765608,0.207076
9.40555e-05,0.482412,0.0766849,0.207243
9.40555e-05,0.487437,0.076778,0.207369
9.40555e-05,0.492462,0.0768401,0.207453
9.40555e-05,0.497487,0.0768711,0.207495
9.40555e-05,0.502513,0.0768711,0.207495
9.40555e-05,0.507538,0.0768401,0.207453
9.40555e-05,0.512563,0.076778,0.207369
9.40555e-05,0.517588,0.0766849,0.207243
9.40555e-05,0.522613,0.0765608,0.207076
9.40555e-05,0.527638,0.0764059,0.206866
9.40555e-05,0.532663,0.0762203,0.206614
9.40555e-05,0.537688,0.0760039,0.206321
9.40555e-05,0.542714,0.0757571,0.205986
9.40555e-05,0.547739,0.0754798,0.205608
9.40555e-05,0.552764,0.0751724,0.205189
9.40555e-05,0.557789,0.0748349,0.204728
9.40555e-05,0.562814,0.0744676,0.204225
9.40555e-05,0.567839,0.0740707,0.20368
9.40555e-05,0.572864,0.0736445,0.203093
9.40555e-05,0.577889,0.0731892,0.202465
9.40555e-05,0.582915,0.0727051,0.201794
9.40555e-05,0.58794,0.0721925,0.201081
9.40555e-05,0.592965,0.0716518,0.200327
9.40555e-05,0.59799,0.0710832,0.19953
9.40555e-05,0.603015,0.0704871,0.198692
9.40555e-05,0.60804,0.0698639,0.197812
9.40555e-05,0.613065,0.069214,0.196889
9.40555e-05,0.61809,0.0685378,0.195925
9.40555e-05,0.623116,0.0678358,0.194919
9.40555e-05,0.628141,0.0671083,0.193871
9.40555e-05,0.633166,0.0663559,0.192781
9.40555e-05,0.638191,0.0655791,0.19165
9.40555e-05,0.643216,0.0647783,0.190476
9.40555e-05,0.648241,0.0639541,0.18926
9.40555e-05,0.653266,0.063107,0.188003
9.40555e-05,0.658291,0.0622377,0.186703
9.40555e-05,0.663317,0.0613466,0.185362
9.40555e-05,0.668342,0.0604344,0.183979
9.40555e-05,0.673367,0.0595017,0.182553
9.40555e-05,0.678392,0.0585491,0.181086
9.40555e-05,0.683417,0.0575774,0.179577
9.40555e-05,0.688442,0.0565871,0.178026
9.40555e-05,0.693467,0.055579,0.176433
9.40555e-05,0.698492,0.0545538,0.174799
9.40555e-05,0.703518,0.0535122,0.173122
9.40555e-05,0.708543,0.052455,0.171403
9.40555e-05,0.713568,0.051383,0.169643
9.40555e-05,0.718593,0.0502969,0.16784
9.40555e-05,0.723618,0.0491975,0.165996
9.40555e-05,0.728643,0.0480857,0.164109
9.40555e-05,0.733668,0.0469624,0.162181
9.40555e-05,0.738693,0.0458283,0.160211
9.40555e-05,0.743719,0.0446845,0.158199
9.40555e-05,0.748744,0.0435317,0.156145
9.40555e-05,0.753769,0.0423709,0.154049
9.40555e-05,0.758794,0.041203,0.151911
9.40555e-05,0.763819,0.0400291,0.149732
9.40555e-05,0.768844,0.03885,0.14751
9.40555e-05,0.773869,0.0376668,0.145246
9.40555e-05,0.778894,0.0364806,0.142941
9.40555e-05,0.78392,0.0352922,0.140593
9.40555e-05,0.788945,0.0341029,0.138204
9.40555e-05,0.79397,0.0329135,0.135773
9.40555e-05,0.798995,0.0317254,0.1333
9.40555e-05,0.80402,0.0305395,0.130785
9.40555e-05,0.809045,0.029357,0.128228
9.40555e-05,0.81407,0.028179,0.125629
9.40555e-05,0.819095,0.0270068,0.122988
9.40555e-05,0.824121,0.0258414,0.120305
9.40555e-05,0.829146,0.0246842,0.11758
9.40555e-05,0.834171,0.0235362,0.114814
9.40555e-05,0.839196,0.0223988,0.112005
9.40555e-05,0.844221,0.0212733,0.109155
9.40555e-05,0.849246,0.0201608,0.106262
9.40555e-05,0.854271,0.0190628,0.103328
9.40555e-05,0.859296,0.0179805,0.100352
9.40555e-05,0.864322,0.0169152,0.0973339
9.40555e-05,0.869347,0.0158683,0.0942739
9.40555e-05,0.874372,0.0148413,0.0911719
9.40555e-05,0.879397,0.0138354,0.0880281
9.40555e-05,0.884422,0.0128521,0.0848423
9.40555e-05,0.889447,0.0118928,0.0816146
9.40555e-05,0.894472,0.010959,0.078345
9.40555e-05,0.899497,0.0100521,0.0750335
9.40555e-05,0.904523,0.00917371,0.07168
9.40555e-05,0.909548,0.00832521,0.0682846
9.40555e-05,0.914573,0.00750816,0.0648474
9.40555e-05,0.919598,0.00672411,0.0613681
9.40555e-05,0.924623,0.00597463,0.057847
9.40555e-05,0.929648,0.00526129,0.054284
9.40555e-05,0.934673,0.0045857,0.050679
9.40555e-05,0.939698,0.00394947,0.0470321
9.40555e-05,0.944724,0.00335424,0.0433433
9.40555e-05,0.949749,0.00280167,0.0396126
9.40555e-05,0.954774,0.00229343,0.03584
9.40555e-05,0.959799,0.00183122,0.0320255
9.40555e-05,0.964824,0.00141674,0.028169
9.40555e-05,0.969849,0.00105174,0.0242706
9.40555e-05,0.974874,0.000737966,0.0203303
9.40555e-05,0.979899,0.00047718,0.0163481
9.40555e-05,0.984925,0.000271174,0.0123239
9.40555e-05,0.98995,0.000121755,0.00825787
9.40555e-05,0.994975,3.07484e-05,0.0041499
9.40555e-05,1,0,0
9.96574e-05,0,0,0
9.96574e-05,0.00502513,3.07484e-05,0.0041499
9.96574e-05,0.0100503,0.000121755,0.00825787
9.96574e-05,0.0150754,0.000271174,0.0123239
9.96574e-05,0.0201005,0.00047718,0.0163481
9.96574e-05,0.0251256,0.000737966,0.0203303
9.96574e-05,0.0301508,0.00105174,0.0242706
9.96574e-05,0.0351759,0.00141674,0.028169
9.96574e-05,0.040201,0.00183122,0.0320255
9.96574e-05,0.0452261,0.00229343,0.03584
9.96574e-05,0.0502513,0.00280167,0.0396126
9.96574e-05,0.0552764,0.00335424,0.0433433
9.96574e-05,0.0603015,0.00394947,0.0470321
9.96574e-05,0.0653266,0.0045857,0.050679
9.96574e-05,0.0703518,0.00526129,0.054284
9.96574e-05,0.0753769,0.00597463,0.057847
9.96574e-05,0.080402,0.00672411,0.0613681
9.96574e-05,0.0854271,0.00750816,0.0648474
9.96574e-05,0.0904523,0.00832521,0.0682846
9.96574e-05,0.0954774,0.00917371,0.07168
9.96574e-05,0.100503,0.0100521,0.0750335
9.96574e-05,0.105528,0.010959,0.078345
9.96574e-05,0.110553,0.0118928,0.0816146
9.96574e-05,0.115578,0.0128521,0.0848423
9.96574e-05,0.120603,0.0138354,0.0880281
9.96574e-05,0.125628,0.0148413,0.0911719
9.96574e-05,0.130653,0.0158683,0.0942739
9.96574e-05,0.135678,0.0169152,0.0973339
9.96574e-05,0.140704,0.0179805,0.100352
9.96574e-05,0.145729,0.0190628,0.103328
9.96574e-05,0.150754,0.0201608,0.106262
9.96574e-05,0.155779,0.0212733,0.109155
9.96574e-05,0.160804,0.0223988,0.112005
9.96574e-05,0.165829,0.0235362,0.114814
9.96574e-05,0.170854,0.0246842,0.11758
9.96574e-05,0.175879,0.0258414,0.120305
9.96574e-05,0.180905,0.0270068,0.122988
9.96574e-05,0.18593,0.028179,0.125629
9.96574e-05,0.190955,0.029357,0.128228
9.96574e-05,0.19598,0.0305395,0.130785
9.96574e-05,0.201005,0.0317254,0.1333
9.96574e-05,0.20603,0.0329135,0.135773
9.96574e-05,0.211055,0.0341029,0.138204
9.96574e-05,0.21608,0.0352922,0.140593
9.96574e-05,0.221106,0.0364806,0.142941
9.96574e-05,0.226131,0.0376668,0.145246
9.96574e-05,0.231156,0.03885,0.14751
9.96574e-05,0.236181,0.0400291,0.149732
9.96574e-05,0.241206,0.041203,0.151911
9.96574e-05,0.246231,0.0423709,0.154049
9.96574e-05,0.251256,0.0435317,0.156145
9.96574e-05,0.256281,0.0446845,0.158199
9.96574e-05,0.261307,0.0458283,0.160211
9.96574e-05,0.266332,0.0469624,0.162181
9.96574e-05,0.271357,0.0480857,0.164109
9.96574e-05,0.276382,0.0491975,0.165996
9.96574e-05,0.281407,0.0502969,0.16784
9.96574e-05,0.286432,0.051383,0.169643
9.96574e-05,0.291457,0.052455,0.171403
9.96574e-05,0.296482,0.0535122,0.173122
9.96574e-05,0.301508,0.0545538,0.174799
9.96574e-05,0.306533,0.055579,0.176433
9.96574e-05,0.311558,0.0565871,0.178026
9.96574e-05,0.316583,0.0575774,0.179577
9.96574e-05,0.321608,0.0585491,0.181086
9.96574e-05,0.326633,0.0595017,0.182553
9.96574e-05,0.331658,0.0604344,0.183979
9.96574e-05,0.336683,0.0613466,0.185362
9.96574e-05,0.341709,0.0622377,0.186703
9.96574e-05,0.346734,0.063107,0.188003
9.96574e-05,0.351759,0.0639541,0.18926
9.96574e-05,0.356784,0.0647783,0.190476
9.96574e-05,0.361809,0.0655791,0.19165
9.96574e-05,0.366834,0.0663559,0.192781
9.96574e-05,0.371859,0.0671083,0.193871
9.96574e-05,0.376884,0.0678358,0.194919
9.96574e-05,0.38191,0.0685378,0.195925
9.96574e-05,0.386935,0.069214,0.196889
9.96574e-05,0.39196,0.0698639,0.197812
9.96574e-05,0.396985,0.0704871,0.198692
9.96574e-05,0.40201,0.0710832,0.19953
9.96574e-05,0.407035,0.0716518,0.200327
9.96574e-05,0.41206,0.0721925,0.201081
9.96574e-05,0.417085,0.0727051,0.201794
9.96574e-05,0.422111,0.0731892,0.202465
9.96574e-05,0.427136,0.0736445,0.203093
9.96574e-05,0.432161,0.0740707,0.20368
9.96574e-05,0.437186,0.0744676,0.204225
9.96574e-05,0.442211,0.0748349,0.204728
9.96574e-05,0.447236,0.0751724,0.205189
9.96574e-05,0.452261,0.0754798,0.205608
9.96574e-05,0.457286,0.0757571,0.205986
9.96574e-05,0.462312,0.0760039,0.206321
9.96574e-05,0.467337,0.0762203,0.206614
9.96574e-05,0.472362,0.0764059,0.206866
9.96574e-05,0.477387,0.0765608,0.207076
9.96574e-05,0.482412,0.0766849,0.207243
9.96574e-05,0.487437,0.076778,0.207369
9.96574e-05,0.492462,0.0768401,0.207453
9.96574e-05,0.497487,0.0768711,0.207495
9.96574e-05,0.502513,0.0768711,0.207495
9.96574e-05,0.507538,0.0768401,0.207453
9.96574e-05,0.512563,0.076778,0.207369
9.96574e-05,0.517588,0.0766849,0.207243
9.96574e-05,0.522613,0.0765608,0.207076
9.96574e-05,0.527638,0.0764059,0.206866
9.96574e-05,0.532663,0.0762203,0.206614
9.96574e-05,0.537688,0.0760039,0.206321
9.96574e-05,0.542714,0.0757571,0.205986
9.96574e-05,0.547739,0.0754798,0.205608
9.96574e-05,0.552764,0.0751724,0.205189
9.96574e-05,0.557789,0.0748349,0.204728
9.96574e-05,0.562814,0.0744676,0.204225
9.96574e-05,0.567839,0.0740707,0.20368
9.96574e-05,0.572864,0.0736445,0.203093
9.96574e-05,0.577889,0.0731892,0.202465
9.96574e-05,0.582915,0.0727051,0.201794
9.96574e-05,0.58794,0.0721925,0.201081
9.96574e-05,0.592965,0.0716518,0.200327
9.96574e-05,0.59799,0.0710832,0.19953
9.96574e-05,0.603015,0.0704871,0.198692
9.96574e-05,0.60804,0.0698639,0.197812
9.96574e-05,0.613065,0.069214,0.196889
9.96574e-05,0.61809,0.0685378,0.195925
9.96574e-05,0.623116,0.0678358,0.194919
9.96574e-05,0.628141,0.0671083,0.193871
9.96574e-05,0.633166,0.0663559,0.192781
9.96574e-05,0.638191,0.0655791,0.19165
9.96574e-05,0.643216,0.0647783,0.190476
9.96574e-05,0.648241,0.0639541,0.18926
9.96574e-05,0.653266,0.063107,0.188003
9.96574e-05,0.658291,0.0622377,0.186703
9.96574e-05,0.663317,0.0613466,0.185362
9.96574e-05,0.668342,0.0604344,0.183979
9.96574e-05,0.673367,0.0595017,0.182553
9.96574e-05,0.678392,0.0585491,0.181086
9.96574e-05,0.683417,0.0575774,0.179577
9.96574e-05,0.688442,0.0565871,0.178026
9.96574e-05,0.693467,0.055579,0.176433
9.96574e-05,0.698492,0.0545538,0.174799
9.96574e-05,0.703518,0.0535122,0.173122
9.96574e-05,0.708543,0.052455,0.171403
9.96574e-05,0.713568,0.051383,0.169643
9.96574e-05,0.718593,0.0502969,0.16784
9.96574e-05,0.723618,0.0491975,0.165996
9.96574e-05,0.728643,0.0480857,0.164109
9.96574e-05,0.733668,0.0469624,0.162181
9.96574e-05,0.738693,0.0458283,0.160211
9.96574e-05,0.743719,0.0446845,0.158199
9.96574e-05,0.748744,0.0435317,0.156145
9.96574e-05,0.753769,0.0423709,0.154049
9.96574e-05,0.758794,0.041203,0.151911
9.96574e-05,0.763819,0.0400291,0.149732
9.96574e-05,0.768844,0.03885,0.14751
9.96574e-05,0.773869,0.0376668,0.145246
9.96574e-05,0.778894,0.0364806,0.142941
9.96574e-05,0.78392,0.0352922,0.140593
9.96574e-05,0.788945,0.0341029,0.138204
9.96574e-05,0.79397,0.0329135,0.135773
9.96574e-05,0.798995,0.0317254,0.1333
9.96574e-05,0.80402,0.0305395,0.130785
9.96574e-05,0.809045,0.029357,0.128228
9.96574e-05,0.81407,0.028179,0.125629
9.96574e-05,0.819095,0.0270068,0.122988
9.96574e-05,0.824121,0.0258414,0.120305
9.96574e-05,0.829146,0.0246842,0.11758
9.96574e-05,0.834171,0.0235362,0.114814
9.96574e-05,0.839196,0.0223988,0.112005
9.96574e-05,0.844221,0.0212733,0.109155
9.96574e-05,0.849246,0.0201608,0.106262
9.96574e-05,0.854271,0.0190628,0.103328
9.96574e-05,0.859296,0.0179805,0.100352
9.96574e-05,0.864322,0.0169152,0.0973339
9.96574e-05,0.869347,0.0158683,0.0942739
9.96574e-05,0.874372,0.0148413,0.0911719
9.96574e-05,0.879397,0.0138354,0.0880281
9.96574e-05,0.884422,0.0128521,0.0848423
9.96574e-05,0.889447,0.0118928,0.0816146
9.96574e-05,0.894472,0.010959,0.078345
9.96574e-05,0.899497,0.0100521,0.0750335
9.96574e-05,0.904523,0.00917371,0.07168
9.96574e-05,0.909548,0.00832521,0.0682846
9.96574e-05,0.914573,0.00750816,0.0648474
9.96574e-05,0.919598,0.00672411,0.0613681
9.96574e-05,0.924623,0.00597463,0.057847
9.96574e-05,0.929648,0.00526129,0.054284
9.96574e-05,0.934673,0.0045857,0.050679
9.96574e-05,0.939698,0.00394947,0.0470321
9.96574e-05,0.944724,0.00335424,0.0433433
9.96574e-05,0.949749,0.00280167,0.0396126
9.96574e-05,0.954774,0.00229343,0.03584
9.96574e-05,0.959799,0.00183122,0.0320255
9.96574e-05,0.964824,0.00141674,0.028169
9.96574e-05,0.969849,0.00105174,0.0242706
9.96574e-05,0.974874,0.000737966,0.0203303
9.96574e-05,0.979899,0.00047718,0.0163481
9.96574e-05,0.984925,0.000271174,0.0123239
9.96574e-05,0.98995,0.000121755,0.00825787
9.96574e-05,0.994975,3.07484e-05,0.0041499
9.96574e-05,1,0,0
0.000105593,0,0,0
0.000105593,0.00502513,3.07484e-05,0.0041499
0.000105593,0.0100503,0.000121755,0.00825787
0.000105593,0.0150754,0.000271174,0.0123239
0.000105593,0.0201005,0.00047718,0.0163481
0.000105593,0.0251256,0.000737966,0.0203303
0.000105593,0.0301508,0.00105174,0.0242706
0.000105593,0.0351759,0.00141674,0.028169
0.000105593,0.040201,0.00183122,0.0320255
0.000105593,0.0452261,0.00229343,0.03584
0.000105593,0.0502513,0.00280167,0.0396126
0.000105593,0.0552764,0.00335424,0.0433433
0.000105593,0.0603015,0.00394947,0.0470321
0.000105593,0.0653266,0.0045857,0.050679
0.000105593,0.0703518,0.00526129,0.054284
0.000105593,0.0753769,0.00597463,0.057847
0.000105593,0.080402,0.00672411,0.0613681
0.000105593,0.0854271,0.00750816,0.0648474
0.000105593,0.0904523,0.00832521,0.0682846
0.000105593,0.0954774,0.00917371,0.07168
0.000105593,0.100503,0.0100521,0.0750335
0.000105593,0.105528,0.010959,0.078345
0.000105593,0.110553,0.0118928,0.0816146
0.000105593,0.115578,0.0128521,0.0848423
0.000105593,0.120603,0.0138354,0.0880281
0.000105593,0.125628,0.0148413,0.0911719
0.000105593,0.130653,0.0158683,0.0942739
0.000105593,0.135678,0.0169152,0.0973339
0.000105593,0.140704,0.0179805,0.100352
0.000105593,0.145729,0.0190628,0.103328
0.000105593,0.150754,0.0201608,0.106262
0.000105593,0.155779,0.0212733,0.109155
0.000105593,0.160804,0.0223988,0.112005
0.000105593,0.165829,0.0235362,0.114814
0.000105593,0.170854,0.0246842,0.11758
0.000105593,0.175879,0.0258414,0.120305
0.000105593,0.180905,0.0270068,0.122988
0.000105593,0.18593,0.028179,0.125629
0.000105593,0.190955,0.029357,0.128228
0.000105593,0.19598,0.0305395,0.130785
0.000105593,0.201005,0.0317254,0.1333
0.000105593,0.20603,0.0329135,0.135773
0.000105593,0.211055,0.0341029,0.138204
0.000105593,0.21608,0.0352922,0.140593
0.000105593,0.221106,0.0364806,0.142941
0.000105593,0.226131,0.0376668,0.145246
0.000105593,0.231156,0.03885,0.14751
0.000105593,0.236181,0.0400291,0.149732
0.000105593,0.241206,0.041203,0.151911
0.000105593,0.246231,0.0423709,0.154049
0.000105593,0.251256,0.0435317,0.156145
0.000105593,0.256281,0.0446845,0.158199
0.000105593,0.261307,0.0458283,0.160211
0.000105593,0.266332,0.0469624,0.162181
0.000105593,0.271357,0.0480857,0.164109
0.000105593,0.276382,0.0491975,0.165996
0.000105593,0.281407,0.0502969,0.16784
0.000105593,0.286432,0.051383,0.169643
0.000105593,0.291457,0.052455,0.171403
0.000105593,0.296482,0.0535122,0.173122
0.000105593,0.301508,0.0545538,0.174799
0.000105593,0.306533,0.055579,0.176433
0.000105593,0.311558,0.0565871,0.178026
0.000105593,0.316583,0.0575774,0.179577
0.000105593,0.321608,0.0585491,0.181086
0.000105593,0.326633,0.0595017,0.182553
0.000105593,0.331658,0.0604344,0.183979
0.000105593,0.336683,0.0613466,0.185362
0.000105593,0.341709,0.0622377,0.186703
0.000105593,0.346734,0.063107,0.188003
0.000105593,0.351759,0.0639541,0.18926
0.000105593,0.356784,0.0647783,0.190476
0.000105593,0.361809,0.0655791,0.19165
0.000105593,0.366834,0.0663559,0.192781
0.000105593,0.371859,0.0671083,0.193871
0.000105593,0.376884,0.0678358,0.194919
0.000105593,0.38191,0.0685378,0.195925
0.000105593,0.386935,0.069214,0.196889
0.000105593,0.39196,0.0698639,0.197812
0.000105593,0.396985,0.0704871,0.198692
0.000105593,0.40201,0.0710832,0.19953
0.000105593,0.407035,0.0716518,0.200327
0.000105593,0.41206,0.0721925,0.201081
0.000105593,0.417085,0.0727051,0.201794
0.000105593,0.422111,0.0731892,0.202465
0.000105593,0.427136,0.0736445,0.203093
0.000105593,0.432161,0.0740707,0.20368
0.000105593,0.437186,0.0744676,0.204225
0.000105593,0.442211,0.0748349,0.204728
0.000105593,0.447236,0.0751724,0.205189
0.000105593,0.452261,0.0754798,0.205608
0.000105593,0.457286,0.0757571,0.205986
0.000105593,0.462312,0.0760039,0.206321
0.000105593,0.467337,0.0762203,0.206614
0.000105593,0.472362,0.0764059,0.206866
0.000105593,0.477387,0.0765608,0.207076
0.000105593,0.482412,0.0766849,0.207243
0.000105593,0.487437,0.076778,0.207369
0.000105593,0.492462,0.0768401,0.207453
0.000105593,0.497487,0.0768711,0.207495
0.000105593,0.502513,0.0768711,0.207495
0.000105593,0.507538,0.0768401,0.207453
0.000105593,0.512563,0.076778,0.207369
0.000105593,0.517588,0.0766849,0.207243
0.000105593,0.522613,0.0765608,0.207076
0.000105593,0.527638,0.0764059,0.206866
0.000105593,0.532663,0.0762203,0.206614
0.000105593,0.537688,0.0760039,0.206321
0.000105593,0.542714,0.0757571,0.205986
0.000105593,0.547739,0.0754798,0.205608
0.000105593,0.552764,0.0751724,0.205189
0.000105593,0.557789,0.0748349,0.204728
0.000105593,0.562814,0.0744676,0.204225
0.000105593,0.567839,0.0740707,0.20368
0.000105593,0.572864,0.0736445,0.203093
0.000105593,0.577889,0.0731892,0.202465
0.000105593,0.582915,0.0727051,0.201794
0.000105593,0.58794,0.0721925,0.201081
0.000105593,0.592965,0.0716518,0.200327
0.000105593,0.59799,0.0710832,0.19953
0.000105593,0.603015,0.0704871,0.198692
0.000105593,0.60804,0.0698639,0.197812
0.000105593,0.613065,0.069214,0.196889
0.000105593,0.61809,0.0685378,0.195925
0.000105593,0.623116,0.0678358,0.194919
0.000105593,0.628141,0.0671083,0.193871
0.000105593,0.633166,0.0663559,0.192781
0.000105593,0.638191,0.0655791,0.19165
0.000105593,0.643216,0.0647783,0.190476
0.000105593,0.648241,0.0639541,0.18926
0.000105593,0.653266,0.063107,0.188003
0.000105593,0.658291,0.0622377,0.186703
0.000105593,0.663317,0.0613466,0.185362
0.000105593,0.668342,0.0604344,0.183979
